timestamp,unix,open,high,low,close,volume
2026-02-26T20:55:00.000Z,1772139300,0.00006817183652300307,0.00008551916722362075,0.00003898410357169733,0.00006622202194143855,61795.20408440633
2026-02-26T20:56:00.000Z,1772139360,0.00006622202194143855,0.00011368865437444581,0.00006297209144918847,0.00010851550835881316,40585.03686131904
2026-02-26T20:57:00.000Z,1772139420,0.00010851550835881316,0.0001390700365734952,0.00010046696285649405,0.00012182320208208222,39173.931564542494
2026-02-26T20:58:00.000Z,1772139480,0.00012182320208208222,0.00015138711487165936,0.00009873868250078682,0.00011393973579734286,38315.13148167214
2026-02-26T20:59:00.000Z,1772139540,0.00011393973579734286,0.0001384873293142464,0.00010639727336839361,0.00012649610519266708,27544.00359805998
2026-02-26T21:00:00.000Z,1772139600,0.00012649610519266708,0.0001365919258712178,0.0000878118304083897,0.00011506081505776333,30539.567175396445
2026-02-26T21:01:00.000Z,1772139660,0.00011506081505776333,0.00012873465560053337,0.00008370595368472665,0.00009976837795895691,22539.090052425174
2026-02-26T21:02:00.000Z,1772139720,0.00009976837795895691,0.00010169197110893682,0.00006432383562337968,0.00009663883556756874,19391.027315573778
2026-02-26T21:03:00.000Z,1772139780,0.00009663883556756874,0.00009914061219958305,0.00007291171258110459,0.00008739986144068954,17186.856616339697
2026-02-26T21:04:00.000Z,1772139840,0.00008739986144068954,0.00011119830532249687,0.00008614886507981154,0.0000899464506834272,7713.920375197747
2026-02-26T21:05:00.000Z,1772139900,0.0000899464506834272,0.00009263220976434321,0.0000622924760283383,0.00007618861532740526,13424.584808034338
2026-02-26T21:06:00.000Z,1772139960,0.00007618861532740526,0.000079253895666443,0.00004030994962706181,0.00004889937325390309,26239.039351538933
2026-02-26T21:07:00.000Z,1772140020,0.00004889937325390309,0.00007065264211941577,0.00004889937325390309,0.00006233424957882981,10348.643437673414
2026-02-26T21:08:00.000Z,1772140080,0.00006233424957882981,0.00008083414844306572,0.00005794280222914324,0.00006885044778846734,7341.0604730347695
2026-02-26T21:09:00.000Z,1772140140,0.00006885044778846734,0.00010533568137635498,0.00006537397777304844,0.00008115882421350573,10673.912517973657
2026-02-26T21:10:00.000Z,1772140200,0.00008115882421350573,0.00009777147904493859,0.00007010164223053938,0.00008218102575024827,5950.008356890281
2026-02-26T21:11:00.000Z,1772140260,0.00008218102575024827,0.0000961373056403901,0.00008003883281252141,0.00008749039694733014,5003.351413734617
2026-02-26T21:12:00.000Z,1772140320,0.00008749039694733014,0.00010707967366846254,0.00008749039694733014,0.00010585571634763241,5643.196210459426
2026-02-26T21:13:00.000Z,1772140380,0.00010585571634763241,0.00010585571634763241,0.0000829396976121471,0.00009991547811429034,5737.314207575432
2026-02-26T21:14:00.000Z,1772140440,0.00009991547811429034,0.00010485294916857591,0.00008867184997646708,0.00009167047898907394,6660.3207503189615
2026-02-26T21:15:00.000Z,1772140500,0.00009167047898907394,0.00009967842367724302,0.00008018562848275029,0.00009816481856550848,7695.153441789335
2026-02-26T21:16:00.000Z,1772140560,0.00009816481856550848,0.00009816481856550848,0.00007757516085631368,0.00008316911580242311,4694.064529212951
2026-02-26T21:17:00.000Z,1772140620,0.00008316911580242311,0.00009846111297169952,0.00007797120118081295,0.00009372502158261525,4768.16237319028
2026-02-26T21:18:00.000Z,1772140680,0.00009372502158261525,0.00013257474677976763,0.00008640126340745895,0.00011599976573076125,7502.448093779464
2026-02-26T21:19:00.000Z,1772140740,0.00011599976573076125,0.00011853373115356418,0.00010143017687051004,0.0001022458730476472,3588.96639815044
2026-02-26T21:20:00.000Z,1772140800,0.0001022458730476472,0.00010921282226313513,0.00009749209325057765,0.00010341407537948989,2700.048310727705
2026-02-26T21:21:00.000Z,1772140860,0.00010341407537948989,0.00010341407537948989,0.00008866083751814751,0.00008972523566964759,2542.97518091205
2026-02-26T21:22:00.000Z,1772140920,0.00008972523566964759,0.00012883393070554444,0.00006860304740746552,0.0001272732910467139,11751.918583174955
2026-02-26T21:23:00.000Z,1772140980,0.0001272732910467139,0.0001774598776784747,0.00006456067845311628,0.00008283985020197466,47568.58701160983
2026-02-26T21:24:00.000Z,1772141040,0.00008283985020197466,0.00008716022297607615,0.000058147874859933735,0.00006766276377838654,12425.399183443142
2026-02-26T21:25:00.000Z,1772141100,0.00006766276377838654,0.00007084853472261041,0.00005912668162071084,0.00006683416600338137,4631.578901301633
2026-02-26T21:26:00.000Z,1772141160,0.00006683416600338137,0.00008676540197786488,0.00005598950898579518,0.00006244089800777158,9056.509959703428
2026-02-26T21:27:00.000Z,1772141220,0.00006244089800777158,0.00006431068291311434,0.00003727582722284785,0.00004542756013073333,8251.513997773856
2026-02-26T21:28:00.000Z,1772141280,0.00004542756013073333,0.000055405481710470384,0.00004454941052105791,0.00005187444497503944,4810.293832386735
2026-02-26T21:29:00.000Z,1772141340,0.00005187444497503944,0.000054311617415960584,0.000045216224042209666,0.000050785219075269247,3428.661092594156
2026-02-26T21:30:00.000Z,1772141400,0.000050785219075269247,0.00005650768240447275,0.00004795394299593285,0.0000555226657050604,2943.970597994314
2026-02-26T21:31:00.000Z,1772141460,0.0000555226657050604,0.000059290366049371054,0.000054807706892218174,0.00005509993209990986,727.1683878993254
2026-02-26T21:32:00.000Z,1772141520,0.00005509993209990986,0.00005509993209990986,0.000041995036284637194,0.000044261005633638164,2763.9545761008194
2026-02-26T21:33:00.000Z,1772141580,0.000044261005633638164,0.0000508035002079407,0.000020393533321798524,0.00002189756487335944,9231.929865710114
2026-02-26T21:34:00.000Z,1772141640,0.00002189756487335944,0.000023185581273912696,0.000020664995798302385,0.000022138246352869755,2242.831643277177
2026-02-26T21:35:00.000Z,1772141700,0.000022138246352869755,0.000035911292075143126,0.000021833774273343668,0.00003483741975829352,3881.40765459748
2026-02-26T21:36:00.000Z,1772141760,0.00003483741975829352,0.00003923961132427749,0.00003119521843984749,0.000034101538952529975,2711.9147006857925
2026-02-26T21:37:00.000Z,1772141820,0.000034101538952529975,0.000038370107275633526,0.00003405109894339691,0.000035047412431725116,1083.4996491580514
2026-02-26T21:38:00.000Z,1772141880,0.000035047412431725116,0.000038604402137424704,0.00003436949392850389,0.000034453855911455436,1249.0697545317173
2026-02-26T21:39:00.000Z,1772141940,0.000034453855911455436,0.00003531811744741446,0.00003074959824924818,0.00003210372394907313,1111.9382516087273
2026-02-26T21:40:00.000Z,1772142000,0.00003210372394907313,0.00003550311101918145,0.0000316957844073994,0.00003174198257999637,773.4327890712148
2026-02-26T21:41:00.000Z,1772142060,0.00003174198257999637,0.00003791274250741877,0.00003174198257999637,0.00003791274250741877,797.6803855825143
2026-02-26T21:42:00.000Z,1772142120,0.00003791274250741877,0.0000707472124588404,0.00003786073551484536,0.00006718046648933938,6455.004426859713
2026-02-26T21:43:00.000Z,1772142180,0.00006718046648933938,0.00006726880194491151,0.00005679864571111046,0.00005845665534874899,1911.399579081041
2026-02-26T21:44:00.000Z,1772142240,0.00005845665534874899,0.00005845665534874899,0.00005563194037678122,0.000057034781392350634,673.1669563079031
2026-02-26T21:45:00.000Z,1772142300,0.000057034781392350634,0.00005759055508556536,0.000051329988005121004,0.000051468952536293435,778.6557520781861
2026-02-26T21:46:00.000Z,1772142360,0.000051468952536293435,0.0000664060424431162,0.00005127276389434248,0.0000664060424431162,1459.7297396219492
2026-02-26T21:47:00.000Z,1772142420,0.0000664060424431162,0.00006745666007203289,0.000057830884449254944,0.0000586568919826265,1316.2222577134842
