timestamp,datetime,open,high,low,close,volume_usd
1772139000,2026-02-26T20:50:00+00:00,6.5762171625254925e-06,8.668514847067378e-06,6.5762171625254925e-06,7.60819052267897e-06,1687.6612620693322
1772139060,2026-02-26T20:51:00+00:00,7.60819052267897e-06,9.283994617232307e-06,7.556800465641024e-06,8.063062327360611e-06,964.5352401426395
1772139120,2026-02-26T20:52:00+00:00,8.063062327360611e-06,1.072123320582578e-05,7.7679989961468e-06,1.072123320582578e-05,1025.0188120140695
1772139180,2026-02-26T20:53:00+00:00,1.072123320582578e-05,2.5871210636159326e-05,1.072123320582578e-05,2.3404399850401804e-05,8294.305812833858
1772139240,2026-02-26T20:54:00+00:00,2.3404399850401804e-05,3.409365517087428e-05,2.2782832528480213e-05,2.9710617315230013e-05,10597.160768224132
1772139300,2026-02-26T20:55:00+00:00,6.817183652300307e-05,8.551916722362075e-05,3.898410357169733e-05,6.622202194143855e-05,61795.20408440633
1772139360,2026-02-26T20:56:00+00:00,6.622202194143855e-05,0.00011368865437444581,6.297209144918847e-05,0.00010851550835881316,40585.03686131904
1772139420,2026-02-26T20:57:00+00:00,0.00010851550835881316,0.0001390700365734952,0.00010046696285649405,0.00012182320208208222,39173.931564542494
1772139480,2026-02-26T20:58:00+00:00,0.00012182320208208222,0.00015138711487165936,9.873868250078682e-05,0.00011393973579734286,38315.13148167214
1772139540,2026-02-26T20:59:00+00:00,0.00011393973579734286,0.0001384873293142464,0.00010639727336839361,0.00012649610519266708,27544.00359805998
1772139600,2026-02-26T21:00:00+00:00,0.00012649610519266708,0.0001365919258712178,8.78118304083897e-05,0.00011506081505776333,30539.567175396445
1772139660,2026-02-26T21:01:00+00:00,0.00011506081505776333,0.00012873465560053337,8.370595368472665e-05,9.976837795895691e-05,22539.090052425174
1772139720,2026-02-26T21:02:00+00:00,9.976837795895691e-05,0.00010169197110893682,6.432383562337968e-05,9.663883556756874e-05,19391.027315573778
1772139780,2026-02-26T21:03:00+00:00,9.663883556756874e-05,9.914061219958305e-05,7.291171258110459e-05,8.739986144068954e-05,17186.856616339697
1772139840,2026-02-26T21:04:00+00:00,8.739986144068954e-05,0.00011119830532249687,8.614886507981154e-05,8.99464506834272e-05,7713.920375197747
1772139900,2026-02-26T21:05:00+00:00,8.99464506834272e-05,9.263220976434321e-05,6.22924760283383e-05,7.618861532740526e-05,13424.584808034338
1772139960,2026-02-26T21:06:00+00:00,7.618861532740526e-05,7.9253895666443e-05,4.030994962706181e-05,4.889937325390309e-05,26239.039351538933
1772140020,2026-02-26T21:07:00+00:00,4.889937325390309e-05,7.065264211941577e-05,4.889937325390309e-05,6.233424957882981e-05,10348.643437673414
1772140080,2026-02-26T21:08:00+00:00,6.233424957882981e-05,8.083414844306572e-05,5.794280222914324e-05,6.885044778846734e-05,7341.0604730347695
1772140140,2026-02-26T21:09:00+00:00,6.885044778846734e-05,0.00010533568137635498,6.537397777304844e-05,8.115882421350573e-05,10673.912517973657
1772140200,2026-02-26T21:10:00+00:00,8.115882421350573e-05,9.777147904493859e-05,7.010164223053938e-05,8.218102575024827e-05,5950.008356890281
1772140260,2026-02-26T21:11:00+00:00,8.218102575024827e-05,9.61373056403901e-05,8.003883281252141e-05,8.749039694733014e-05,5003.351413734617
1772140320,2026-02-26T21:12:00+00:00,8.749039694733014e-05,0.00010707967366846254,8.749039694733014e-05,0.00010585571634763241,5643.196210459426
1772140380,2026-02-26T21:13:00+00:00,0.00010585571634763241,0.00010585571634763241,8.29396976121471e-05,9.991547811429034e-05,5737.314207575432
1772140440,2026-02-26T21:14:00+00:00,9.991547811429034e-05,0.00010485294916857591,8.867184997646708e-05,9.167047898907394e-05,6660.3207503189615
1772140500,2026-02-26T21:15:00+00:00,9.167047898907394e-05,9.967842367724302e-05,8.018562848275029e-05,9.816481856550848e-05,7695.153441789335
1772140560,2026-02-26T21:16:00+00:00,9.816481856550848e-05,9.816481856550848e-05,7.757516085631368e-05,8.316911580242311e-05,4694.064529212951
1772140620,2026-02-26T21:17:00+00:00,8.316911580242311e-05,9.846111297169952e-05,7.797120118081295e-05,9.372502158261525e-05,4768.16237319028
1772140680,2026-02-26T21:18:00+00:00,9.372502158261525e-05,0.00013257474677976763,8.640126340745895e-05,0.00011599976573076125,7502.448093779464
1772140740,2026-02-26T21:19:00+00:00,0.00011599976573076125,0.00011853373115356418,0.00010143017687051004,0.0001022458730476472,3588.96639815044
1772140800,2026-02-26T21:20:00+00:00,0.0001022458730476472,0.00010921282226313513,9.749209325057765e-05,0.00010341407537948989,2700.048310727705
1772140860,2026-02-26T21:21:00+00:00,0.00010341407537948989,0.00010341407537948989,8.866083751814751e-05,8.972523566964759e-05,2542.97518091205
1772140920,2026-02-26T21:22:00+00:00,8.972523566964759e-05,0.00012883393070554444,6.860304740746552e-05,0.0001272732910467139,11751.918583174955
1772140980,2026-02-26T21:23:00+00:00,0.0001272732910467139,0.0001774598776784747,6.456067845311628e-05,8.283985020197466e-05,47568.58701160983
1772141040,2026-02-26T21:24:00+00:00,8.283985020197466e-05,8.716022297607615e-05,5.8147874859933735e-05,6.766276377838654e-05,12425.399183443142
1772141100,2026-02-26T21:25:00+00:00,6.766276377838654e-05,7.084853472261041e-05,5.912668162071084e-05,6.683416600338137e-05,4631.578901301633
1772141160,2026-02-26T21:26:00+00:00,6.683416600338137e-05,8.676540197786488e-05,5.598950898579518e-05,6.244089800777158e-05,9056.509959703428
1772141220,2026-02-26T21:27:00+00:00,6.244089800777158e-05,6.431068291311434e-05,3.727582722284785e-05,4.542756013073333e-05,8251.513997773856
1772141280,2026-02-26T21:28:00+00:00,4.542756013073333e-05,5.5405481710470384e-05,4.454941052105791e-05,5.187444497503944e-05,4810.293832386735
1772141340,2026-02-26T21:29:00+00:00,5.187444497503944e-05,5.4311617415960584e-05,4.5216224042209666e-05,5.0785219075269247e-05,3428.661092594156
1772141400,2026-02-26T21:30:00+00:00,5.0785219075269247e-05,5.650768240447275e-05,4.795394299593285e-05,5.55226657050604e-05,2943.970597994314
1772141460,2026-02-26T21:31:00+00:00,5.55226657050604e-05,5.9290366049371054e-05,5.4807706892218174e-05,5.509993209990986e-05,727.1683878993254
1772141520,2026-02-26T21:32:00+00:00,5.509993209990986e-05,5.509993209990986e-05,4.1995036284637194e-05,4.4261005633638164e-05,2763.9545761008194
1772141580,2026-02-26T21:33:00+00:00,4.4261005633638164e-05,5.08035002079407e-05,2.0393533321798524e-05,2.189756487335944e-05,9231.929865710114
1772141640,2026-02-26T21:34:00+00:00,2.189756487335944e-05,2.3185581273912696e-05,2.0664995798302385e-05,2.2138246352869755e-05,2242.831643277177
1772141700,2026-02-26T21:35:00+00:00,2.2138246352869755e-05,3.5911292075143126e-05,2.1833774273343668e-05,3.483741975829352e-05,3881.40765459748
1772141760,2026-02-26T21:36:00+00:00,3.483741975829352e-05,3.923961132427749e-05,3.119521843984749e-05,3.4101538952529975e-05,2711.9147006857925
1772141820,2026-02-26T21:37:00+00:00,3.4101538952529975e-05,3.8370107275633526e-05,3.405109894339691e-05,3.5047412431725116e-05,1083.4996491580514
1772141880,2026-02-26T21:38:00+00:00,3.5047412431725116e-05,3.8604402137424704e-05,3.436949392850389e-05,3.4453855911455436e-05,1249.0697545317173
1772141940,2026-02-26T21:39:00+00:00,3.4453855911455436e-05,3.531811744741446e-05,3.074959824924818e-05,3.210372394907313e-05,1111.9382516087273
1772142000,2026-02-26T21:40:00+00:00,3.210372394907313e-05,3.550311101918145e-05,3.16957844073994e-05,3.174198257999637e-05,773.4327890712148
1772142060,2026-02-26T21:41:00+00:00,3.174198257999637e-05,3.791274250741877e-05,3.174198257999637e-05,3.791274250741877e-05,797.6803855825143
1772142120,2026-02-26T21:42:00+00:00,3.791274250741877e-05,7.07472124588404e-05,3.786073551484536e-05,6.718046648933938e-05,6455.004426859713
1772142180,2026-02-26T21:43:00+00:00,6.718046648933938e-05,6.726880194491151e-05,5.679864571111046e-05,5.845665534874899e-05,1911.399579081041
1772142240,2026-02-26T21:44:00+00:00,5.845665534874899e-05,5.845665534874899e-05,5.563194037678122e-05,5.7034781392350634e-05,673.1669563079031
1772142300,2026-02-26T21:45:00+00:00,5.7034781392350634e-05,5.759055508556536e-05,5.1329988005121004e-05,5.1468952536293435e-05,778.6557520781861
1772142360,2026-02-26T21:46:00+00:00,5.1468952536293435e-05,6.64060424431162e-05,5.127276389434248e-05,6.64060424431162e-05,1459.7297396219492
1772142420,2026-02-26T21:47:00+00:00,6.64060424431162e-05,6.745666007203289e-05,5.7830884449254944e-05,5.86568919826265e-05,1316.2222577134842
1772142480,2026-02-26T21:48:00+00:00,5.86568919826265e-05,8.022430815765634e-05,5.519322924794109e-05,7.617318609986966e-05,3281.8088322891317
1772142540,2026-02-26T21:49:00+00:00,7.617318609986966e-05,7.617318609986966e-05,6.437158823384069e-05,7.031812428840476e-05,4131.769477955711
1772142600,2026-02-26T21:50:00+00:00,7.031812428840476e-05,7.542018432085241e-05,6.763775121276656e-05,7.097770683961129e-05,1577.4774933320025
1772142660,2026-02-26T21:51:00+00:00,7.097770683961129e-05,7.097770683961129e-05,6.31446361142069e-05,6.496409963310271e-05,914.5875062007343
1772142720,2026-02-26T21:52:00+00:00,6.496409963310271e-05,6.496409963310271e-05,5.8352462203167856e-05,6.012958280242695e-05,1080.354650428489
1772142780,2026-02-26T21:53:00+00:00,6.012958280242695e-05,6.361286242336249e-05,6.000599026198721e-05,6.282223506739654e-05,498.899098765243
1772142840,2026-02-26T21:54:00+00:00,6.282223506739654e-05,6.701798471003531e-05,6.282223506739654e-05,6.418645094256717e-05,653.7580291336683
1772142900,2026-02-26T21:55:00+00:00,6.418645094256717e-05,7.284523519411102e-05,6.418645094256717e-05,7.284523519411102e-05,800.0752373552032
1772142960,2026-02-26T21:56:00+00:00,7.284523519411102e-05,7.503408863045294e-05,7.185354330556629e-05,7.503408863045294e-05,569.2458482262308
1772143020,2026-02-26T21:57:00+00:00,7.503408863045294e-05,7.585929090604458e-05,6.90964834720057e-05,6.90964834720057e-05,554.600321037805
1772143080,2026-02-26T21:58:00+00:00,6.90964834720057e-05,7.163863636460983e-05,6.170433928466071e-05,6.289609738922571e-05,1262.8303406746788
1772143140,2026-02-26T21:59:00+00:00,6.289609738922571e-05,6.354468040479213e-05,6.102859908501849e-05,6.228980249361393e-05,312.603921274544
1772143200,2026-02-26T22:00:00+00:00,6.228980249361393e-05,8.807486895143274e-05,6.228980249361393e-05,8.621548649975908e-05,2393.241770058836
1772143260,2026-02-26T22:01:00+00:00,8.621548649975908e-05,0.00010707039095265564,8.436515213385896e-05,0.00010397151388882952,6589.491444209363
1772143320,2026-02-26T22:02:00+00:00,0.00010397151388882952,0.00010397151388882952,8.852707926713328e-05,9.18642285290659e-05,3040.520911260234
1772143380,2026-02-26T22:03:00+00:00,9.18642285290659e-05,9.284444016771638e-05,8.565605070149264e-05,8.565605070149264e-05,696.9298336548571
1772143440,2026-02-26T22:04:00+00:00,8.565605070149264e-05,9.404319901947402e-05,8.371829755147842e-05,9.404319901947402e-05,906.2043117272301
1772143500,2026-02-26T22:05:00+00:00,9.404319901947402e-05,0.00010258114079754967,7.911467335514005e-05,8.917874968308133e-05,3144.463095084851
1772143560,2026-02-26T22:06:00+00:00,8.917874968308133e-05,0.00011015211533068295,8.917874968308133e-05,9.523596423923748e-05,5512.893909816888
1772143620,2026-02-26T22:07:00+00:00,9.523596423923748e-05,9.715532544469286e-05,8.635937945940166e-05,8.716352908721396e-05,1582.6394315953612
1772143680,2026-02-26T22:08:00+00:00,8.716352908721396e-05,0.000108240514206623,8.716352908721396e-05,0.0001047728193964566,1853.012470725798
1772143740,2026-02-26T22:09:00+00:00,0.0001047728193964566,0.00010562098797990319,9.047737473366644e-05,9.238924267118566e-05,1594.542423005649
1772143800,2026-02-26T22:10:00+00:00,9.238924267118566e-05,9.344439307215788e-05,8.844599252411227e-05,9.344439307215788e-05,624.6345185811863
1772143860,2026-02-26T22:11:00+00:00,9.344439307215788e-05,0.00010517437699631614,9.344439307215788e-05,0.0001022272503657274,1596.2722064520792
1772143920,2026-02-26T22:12:00+00:00,0.0001022272503657274,0.0001110002576661265,9.837219350655994e-05,0.00010275203423367723,1692.0365251696333
1772143980,2026-02-26T22:13:00+00:00,0.00010275203423367723,0.00010602521602061268,8.931458285120884e-05,9.080040730402875e-05,3072.8627255375914
1772144040,2026-02-26T22:14:00+00:00,9.080040730402875e-05,0.0001003227856513884,9.080040730402875e-05,0.0001003227856513884,630.8405534297333
1772144100,2026-02-26T22:15:00+00:00,0.0001003227856513884,0.00010155746860541782,8.831783579888843e-05,8.990381016836112e-05,973.4132304412217
1772144160,2026-02-26T22:16:00+00:00,8.990381016836112e-05,8.990381016836112e-05,8.25222032425862e-05,8.758464948519316e-05,951.0757171224843
1772144220,2026-02-26T22:17:00+00:00,8.758464948519316e-05,8.885773862335014e-05,8.482760243153728e-05,8.50242842353437e-05,683.9792873647291
1772144280,2026-02-26T22:18:00+00:00,8.50242842353437e-05,8.684380073094938e-05,8.287749232853864e-05,8.390596939567543e-05,541.1561158164353
1772144340,2026-02-26T22:19:00+00:00,8.390596939567543e-05,0.00010121501365546329,8.171776581918125e-05,0.00010121501365546329,1407.162043204492
1772144400,2026-02-26T22:20:00+00:00,0.00010121501365546329,0.00010310554832509613,9.798351658778318e-05,0.00010301445454473734,506.83698940451626
1772144460,2026-02-26T22:21:00+00:00,0.00010301445454473734,0.00012299540323518963,0.00010169667361340473,0.00011755690725051569,2524.9137524153502
1772144520,2026-02-26T22:22:00+00:00,0.00011755690725051569,0.0001207958471122266,0.00010911233096829634,0.00011082318082055062,1782.4045461523099
1772144580,2026-02-26T22:23:00+00:00,0.00011082318082055062,0.00011206138213235217,0.000106969393505023,0.00011040943675443036,798.2162724382482
1772144640,2026-02-26T22:24:00+00:00,0.00011040943675443036,0.00011219090803908181,0.00010684006439420129,0.00011135385608298536,875.3547425027298
1772144700,2026-02-26T22:25:00+00:00,0.00011135385608298536,0.0001314065721223984,0.00010878668639163874,0.00012734868164545606,4116.133089240432
1772144760,2026-02-26T22:26:00+00:00,0.00012734868164545606,0.00013233437565863062,0.00011006360789866631,0.00011495754496793736,2101.949872662546
1772144820,2026-02-26T22:27:00+00:00,0.00011495754496793736,0.00011518875100410594,0.00011015386773916146,0.00011015386773916146,365.4662121622019
1772144880,2026-02-26T22:28:00+00:00,0.00011015386773916146,0.00011015386773916146,9.730469862752404e-05,0.00010069990089828252,1491.7876955245258
1772144940,2026-02-26T22:29:00+00:00,0.00010069990089828252,0.0001053970653312202,9.724574388288554e-05,0.00010338572136762807,768.687630124835
1772145000,2026-02-26T22:30:00+00:00,0.00010338572136762807,0.00010755024277292779,0.00010197122883482133,0.00010281298132406609,922.5932274640478
1772145060,2026-02-26T22:31:00+00:00,0.00010281298132406609,0.00010657526679625534,0.00010023055498146361,0.00010038515207409296,800.048711499179
1772145120,2026-02-26T22:32:00+00:00,0.00010038515207409296,0.00010038515207409296,8.819759128289574e-05,9.143695642748823e-05,1038.2080636813514
1772145180,2026-02-26T22:33:00+00:00,9.143695642748823e-05,9.82716115857162e-05,9.143695642748823e-05,9.791494719135191e-05,717.7956227005368
1772145240,2026-02-26T22:34:00+00:00,9.791494719135191e-05,0.00010140333397648947,9.7092755791954e-05,0.00010140333397648947,266.50232337555343
1772145300,2026-02-26T22:35:00+00:00,0.00010140333397648947,0.00010140333397648947,7.540347604388752e-05,8.461465154176634e-05,4149.964869184621
1772145360,2026-02-26T22:36:00+00:00,8.461465154176634e-05,8.705404058437254e-05,8.461465154176634e-05,8.59957314488808e-05,420.26158982061247
1772145420,2026-02-26T22:37:00+00:00,8.59957314488808e-05,9.602166010113843e-05,7.743307498694587e-05,9.531252989919741e-05,2805.102193754312
1772145480,2026-02-26T22:38:00+00:00,9.531252989919741e-05,0.00011001996963120698,9.531252989919741e-05,0.00010722852155115931,1699.7373820842558
1772145540,2026-02-26T22:39:00+00:00,0.00010722852155115931,0.00010936848133178195,0.00010145120242969437,0.00010385084117048502,931.814709983414
1772145600,2026-02-26T22:40:00+00:00,0.00010385084117048502,0.00010385084117048502,9.72810470180792e-05,0.00010160965135909922,688.7675516901467
1772145660,2026-02-26T22:41:00+00:00,0.00010160965135909922,0.00010162112517595941,9.917295150260477e-05,0.00010162112517595941,264.5385944052769
1772145720,2026-02-26T22:42:00+00:00,0.00010162112517595941,0.00010210200723410847,9.82167664917952e-05,9.978845680968073e-05,397.21588595356326
1772145780,2026-02-26T22:43:00+00:00,9.978845680968073e-05,0.00010069571865270291,8.268575767301877e-05,8.344988576512418e-05,1394.23687332345
1772145840,2026-02-26T22:44:00+00:00,8.344988576512418e-05,8.576328407338738e-05,6.343294353778475e-05,6.82288637551532e-05,4915.891934754985
1772145900,2026-02-26T22:45:00+00:00,6.82288637551532e-05,7.496718763265284e-05,6.562302581570333e-05,6.905592778444273e-05,2384.9972818967335
1772145960,2026-02-26T22:46:00+00:00,6.905592778444273e-05,7.838114602938537e-05,6.805599419523781e-05,7.763392826152129e-05,1825.2078798816094
1772146020,2026-02-26T22:47:00+00:00,7.763392826152129e-05,8.165650473731773e-05,7.674288295981098e-05,8.055741123327787e-05,1120.8363687663666
1772146080,2026-02-26T22:48:00+00:00,8.055741123327787e-05,8.09764378518525e-05,7.885446286815377e-05,8.09764378518525e-05,220.73365777601543
1772146140,2026-02-26T22:49:00+00:00,8.09764378518525e-05,8.257309474691712e-05,7.84171945080226e-05,7.84171945080226e-05,417.1252398394101
1772146200,2026-02-26T22:50:00+00:00,7.84171945080226e-05,7.902588896325804e-05,6.079025416366283e-05,6.836908651939013e-05,2342.228773631226
1772146260,2026-02-26T22:51:00+00:00,6.836908651939013e-05,8.444830441667849e-05,6.369544043947944e-05,8.353856862019723e-05,2538.103522767714
1772146320,2026-02-26T22:52:00+00:00,8.353856862019723e-05,8.531050241194075e-05,8.158020274472426e-05,8.531050241194075e-05,601.2196303113953
1772146380,2026-02-26T22:53:00+00:00,8.531050241194075e-05,8.585735368206093e-05,8.291978639494338e-05,8.585735368206093e-05,479.39711589680866
1772146440,2026-02-26T22:54:00+00:00,8.585735368206093e-05,0.00010050969954128075,8.432717685240708e-05,9.879905334365085e-05,1669.1903808775041
1772146500,2026-02-26T22:55:00+00:00,9.879905334365085e-05,0.00010282681766237381,9.879905334365085e-05,0.00010137089924199115,383.5422165265315
1772146560,2026-02-26T22:56:00+00:00,0.00010137089924199115,0.00010137089924199115,9.283885672545996e-05,9.616132373290847e-05,658.1926732186015
1772146620,2026-02-26T22:57:00+00:00,9.616132373290847e-05,0.00010018314103864959,9.298003418090094e-05,9.298003418090094e-05,687.8119074191101
1772146680,2026-02-26T22:58:00+00:00,9.298003418090094e-05,9.42171115579539e-05,9.137570506405025e-05,9.13858367221484e-05,216.21089490730014
1772146740,2026-02-26T22:59:00+00:00,9.13858367221484e-05,9.193757692238009e-05,8.950755751079526e-05,8.965935207153191e-05,271.1605551815823
1772146800,2026-02-26T23:00:00+00:00,8.965935207153191e-05,9.109870919459089e-05,8.892799882420894e-05,8.892799882420894e-05,169.19234909159357
1772146860,2026-02-26T23:01:00+00:00,8.892799882420894e-05,9.43934559382216e-05,8.853924539902918e-05,9.43934559382216e-05,430.9092666650883
1772146920,2026-02-26T23:02:00+00:00,9.43934559382216e-05,9.791849783264229e-05,9.436046452514284e-05,9.630075724511832e-05,272.489627914291
1772146980,2026-02-26T23:03:00+00:00,9.630075724511832e-05,9.878244699726368e-05,9.5698259869165e-05,9.664454106413503e-05,506.23043418291996
1772147040,2026-02-26T23:04:00+00:00,9.664454106413503e-05,0.00010433671939650646,9.55902859774542e-05,0.00010433671939650646,578.8671785088474
1772147100,2026-02-26T23:05:00+00:00,0.00010433671939650646,0.00011134274298787425,0.00010344365166089806,0.00010469450531128161,1182.7133310389759
1772147160,2026-02-26T23:06:00+00:00,0.00010469450531128161,0.00011042259388429647,0.00010469450531128161,0.00011042259388429647,434.20620146225406
1772147220,2026-02-26T23:07:00+00:00,0.00011042259388429647,0.00011444008741896072,0.00011007694424964044,0.00011285400044947072,370.22503164563574
1772147280,2026-02-26T23:08:00+00:00,0.00011285400044947072,0.00011533781388371971,0.0001098751022716867,0.00011132802324341508,416.00420418333886
1772147340,2026-02-26T23:09:00+00:00,0.00011132802324341508,0.00011132802324341508,0.0001056380294449629,0.00010696999233927766,332.9365214618285
1772147400,2026-02-26T23:10:00+00:00,0.00010696999233927766,0.00010696999233927766,9.489241577627247e-05,9.635686416240018e-05,1044.659074875621
1772147460,2026-02-26T23:11:00+00:00,9.635686416240018e-05,9.801574542892055e-05,9.490145730305051e-05,9.695602160597264e-05,281.6483666537915
1772147520,2026-02-26T23:12:00+00:00,9.695602160597264e-05,0.00010867094714332246,9.695602160597264e-05,0.00010867094714332246,834.3016407286603
1772147580,2026-02-26T23:13:00+00:00,0.00010867094714332246,0.00010972684102722236,0.00010561742900859288,0.00010741274212612841,464.26788247075604
1772147640,2026-02-26T23:14:00+00:00,0.00010741274212612841,0.00010763903830195416,0.00010591024681435644,0.00010721304114725588,179.67375775603122
1772147700,2026-02-26T23:15:00+00:00,0.00010721304114725588,0.00010721304114725588,8.529214851450174e-05,8.944554649477133e-05,1980.724681391419
1772147760,2026-02-26T23:16:00+00:00,8.944554649477133e-05,9.46300320477612e-05,8.484998242005195e-05,8.993857280584844e-05,1736.2097729697603
1772147820,2026-02-26T23:17:00+00:00,8.993857280584844e-05,9.006799440354279e-05,8.547064666714737e-05,8.566134500312826e-05,847.0164925712639
1772147880,2026-02-26T23:18:00+00:00,8.566134500312826e-05,8.922835145309417e-05,8.363450433137606e-05,8.363450433137606e-05,842.8230518465987
1772147940,2026-02-26T23:19:00+00:00,8.363450433137606e-05,0.00014250540059534248,8.363450433137606e-05,0.00013471009163992548,5411.064709271334
1772148000,2026-02-26T23:20:00+00:00,0.00013471009163992548,0.00013511251865776095,0.00011043401656640366,0.00011577262396011474,4041.23935224983
1772148060,2026-02-26T23:21:00+00:00,0.00011577262396011474,0.00011680439928695119,0.00011384550744946787,0.0001160766457576548,458.54768038545103
1772148120,2026-02-26T23:22:00+00:00,0.0001160766457576548,0.0001160766457576548,0.00011078343620903401,0.00011078343620903401,652.2257339702436
1772148180,2026-02-26T23:23:00+00:00,0.00011078343620903401,0.00011208004468334768,0.00010062224896846016,0.00010429838027225384,1323.4687762881592
1772148240,2026-02-26T23:24:00+00:00,0.00010429838027225384,0.00010606067325218893,9.984659189545011e-05,9.984659189545011e-05,772.3466327809838
1772148300,2026-02-26T23:25:00+00:00,9.984659189545011e-05,0.00010360101919907367,9.910361788501699e-05,0.00010118130616886165,501.85968061569713
1772148360,2026-02-26T23:26:00+00:00,0.00010148551654979008,0.00010491121499747451,0.00010104930791492513,0.0001047797322403619,253.9121520686786
1772148420,2026-02-26T23:27:00+00:00,0.0001047797322403619,0.0001057391964265485,0.0001047797322403619,0.0001057391964265485,48.911514966708054
1772148480,2026-02-26T23:28:00+00:00,0.0001057391964265485,0.00010632980272807888,0.00010438387704399629,0.00010485488552957303,114.45403180683206
1772148540,2026-02-26T23:29:00+00:00,0.00010485488552957303,0.00010654675850767981,0.00010312322340346482,0.00010335787726152112,382.50027943750354
1772148600,2026-02-26T23:30:00+00:00,0.00010335787726152112,0.00011121495114506054,0.00010333191715625988,0.00011121495114506054,412.34730229467016
1772148660,2026-02-26T23:31:00+00:00,0.00011121495114506054,0.00011121495114506054,0.00010807143081177422,0.00010807143081177422,153.50476316744633
1772148720,2026-02-26T23:32:00+00:00,0.00010807143081177422,0.00011537842862027829,0.00010445455493288927,0.00010445455493288927,1202.9580478881699
1772148780,2026-02-26T23:33:00+00:00,0.00010445455493288927,0.00010550360824643512,7.12336058999866e-05,7.901526659462329e-05,4088.082187319007
1772148840,2026-02-26T23:34:00+00:00,7.901526659462329e-05,8.430374083773714e-05,7.901526659462329e-05,8.303532504451724e-05,506.76421126478965
1772148900,2026-02-26T23:35:00+00:00,8.303532504451724e-05,8.463508944290861e-05,8.026005939141722e-05,8.097415482238026e-05,416.11343335269555
1772148960,2026-02-26T23:36:00+00:00,8.097415482238026e-05,8.116449718209516e-05,8.008086256088931e-05,8.116449718209516e-05,73.80227090914794
1772149020,2026-02-26T23:37:00+00:00,8.116449718209516e-05,8.137652278440481e-05,7.93738755253766e-05,8.137652278440481e-05,244.2006775981062
1772149080,2026-02-26T23:38:00+00:00,8.137652278440481e-05,8.251726238473514e-05,8.058654760558457e-05,8.240823254565756e-05,149.56534528239732
1772149140,2026-02-26T23:39:00+00:00,8.240823254565756e-05,8.867202993572651e-05,6.870979471852384e-05,8.666871511456213e-05,3130.6229693272567
1772149200,2026-02-26T23:40:00+00:00,8.666871511456213e-05,8.829488418596292e-05,8.533486499495967e-05,8.62579344142615e-05,537.6850873542916
1772149260,2026-02-26T23:41:00+00:00,8.62579344142615e-05,9.049245790726092e-05,8.595153035075382e-05,8.929044328047142e-05,578.0929070246477
1772149320,2026-02-26T23:42:00+00:00,8.929044328047142e-05,8.995399834380529e-05,8.829603138105827e-05,8.829603138105827e-05,150.249491443857
1772149380,2026-02-26T23:43:00+00:00,8.829603138105827e-05,8.898484479084008e-05,8.774460176653979e-05,8.898484479084008e-05,41.56286864695211
1772149440,2026-02-26T23:44:00+00:00,8.898484479084008e-05,8.907421177673464e-05,8.726896617347713e-05,8.726896617347713e-05,50.77395102948146
